split,relative_path,label_path,observation_id,photo_id,confidence,box_count,source_url,mode
train,train/images/obs6f62c90f-842b-4769-829c-ceaf1d00dbd9_photo396459179_000783.jpg,train/labels/obs6f62c90f-842b-4769-829c-ceaf1d00dbd9_photo396459179_000783.txt,6f62c90f-842b-4769-829c-ceaf1d00dbd9,396459179,0.4154,6,https://inaturalist-open-data.s3.amazonaws.com/photos/396459179/large.jpeg,bbox
train,train/images/obs0558e30a-ba84-4a7a-ae88-638747a85ff7_photo486274072_000569.jpg,train/labels/obs0558e30a-ba84-4a7a-ae88-638747a85ff7_photo486274072_000569.txt,0558e30a-ba84-4a7a-ae88-638747a85ff7,486274072,0.3722,1,https://static.inaturalist.org/photos/486274072/large.jpeg,bbox
train,train/images/obsb8854195-0f3e-4ba3-a75f-816dbeb33a04_photo529035055_000402.jpg,train/labels/obsb8854195-0f3e-4ba3-a75f-816dbeb33a04_photo529035055_000402.txt,b8854195-0f3e-4ba3-a75f-816dbeb33a04,529035055,0.9292,2,https://inaturalist-open-data.s3.amazonaws.com/photos/529035055/large.jpg,bbox
train,train/images/obs1cf4b2f9-29a9-4f6d-92d8-6d4369615922_photo497612136_000479.jpg,train/labels/obs1cf4b2f9-29a9-4f6d-92d8-6d4369615922_photo497612136_000479.txt,1cf4b2f9-29a9-4f6d-92d8-6d4369615922,497612136,0.3727,5,https://inaturalist-open-data.s3.amazonaws.com/photos/497612136/large.jpeg,bbox
train,train/images/obs2016b6ce-13eb-4ce5-9d69-cd5dcc8b60e3_photo292025990_000967.jpg,train/labels/obs2016b6ce-13eb-4ce5-9d69-cd5dcc8b60e3_photo292025990_000967.txt,2016b6ce-13eb-4ce5-9d69-cd5dcc8b60e3,292025990,0.9109,1,https://static.inaturalist.org/photos/292025990/large.jpeg,bbox
train,train/images/obs805877e9-b75d-4b12-8400-bc6f9d1f6e61_photo524767912_000411.jpg,train/labels/obs805877e9-b75d-4b12-8400-bc6f9d1f6e61_photo524767912_000411.txt,805877e9-b75d-4b12-8400-bc6f9d1f6e61,524767912,0.2604,1,https://inaturalist-open-data.s3.amazonaws.com/photos/524767912/large.jpg,bbox
train,train/images/obs57684999-c94e-4d13-9efe-8586b152263e_photo643327402_000103.jpg,train/labels/obs57684999-c94e-4d13-9efe-8586b152263e_photo643327402_000103.txt,57684999-c94e-4d13-9efe-8586b152263e,643327402,0.5062,3,https://static.inaturalist.org/photos/643327402/large.jpg,bbox
train,train/images/obsbc6a35b6-79a6-4247-942a-12de2fbd0d25_photo335264607_000933.jpg,train/labels/obsbc6a35b6-79a6-4247-942a-12de2fbd0d25_photo335264607_000933.txt,bc6a35b6-79a6-4247-942a-12de2fbd0d25,335264607,0.6474,6,https://inaturalist-open-data.s3.amazonaws.com/photos/335264607/large.jpeg,bbox
train,train/images/obs18290fbb-7d17-447c-9084-b2ce1db9f8f5_photo341332513_000927.jpg,train/labels/obs18290fbb-7d17-447c-9084-b2ce1db9f8f5_photo341332513_000927.txt,18290fbb-7d17-447c-9084-b2ce1db9f8f5,341332513,0.8778,1,https://inaturalist-open-data.s3.amazonaws.com/photos/341332513/large.jpeg,bbox
train,train/images/obs4b929168-4b36-4dde-ac5b-8a09d9362a14_photo389582824_000811.jpg,train/labels/obs4b929168-4b36-4dde-ac5b-8a09d9362a14_photo389582824_000811.txt,4b929168-4b36-4dde-ac5b-8a09d9362a14,389582824,0.9724,1,https://inaturalist-open-data.s3.amazonaws.com/photos/389582824/large.jpeg,bbox
train,train/images/obsd9ac5ebf-7817-4b04-b5dd-d3d43f360918_photo491257710_000530.jpg,train/labels/obsd9ac5ebf-7817-4b04-b5dd-d3d43f360918_photo491257710_000530.txt,d9ac5ebf-7817-4b04-b5dd-d3d43f360918,491257710,0.7501,2,https://inaturalist-open-data.s3.amazonaws.com/photos/491257710/large.jpeg,bbox
train,train/images/obs815d2c34-7f91-4d44-9781-910ef5602f52_photo581585935_000315.jpg,train/labels/obs815d2c34-7f91-4d44-9781-910ef5602f52_photo581585935_000315.txt,815d2c34-7f91-4d44-9781-910ef5602f52,581585935,0.7914,10,https://inaturalist-open-data.s3.amazonaws.com/photos/581585935/large.jpg,bbox
train,train/images/obsc797608f-9ef3-421a-af24-e9a01ad2e59b_photo343846123_000909.jpg,train/labels/obsc797608f-9ef3-421a-af24-e9a01ad2e59b_photo343846123_000909.txt,c797608f-9ef3-421a-af24-e9a01ad2e59b,343846123,0.7524,9,https://static.inaturalist.org/photos/343846123/large.jpeg,bbox
train,train/images/obs47ac5868-ef86-49e8-a036-021f747a4a82_photo270705743_000997.jpg,train/labels/obs47ac5868-ef86-49e8-a036-021f747a4a82_photo270705743_000997.txt,47ac5868-ef86-49e8-a036-021f747a4a82,270705743,0.3174,2,https://inaturalist-open-data.s3.amazonaws.com/photos/270705743/large.jpeg,bbox
train,train/images/obs7eb781f1-57fc-4d13-a176-04e1bd6ee42a_photo604165352_000229.jpg,train/labels/obs7eb781f1-57fc-4d13-a176-04e1bd6ee42a_photo604165352_000229.txt,7eb781f1-57fc-4d13-a176-04e1bd6ee42a,604165352,0.3121,1,https://inaturalist-open-data.s3.amazonaws.com/photos/604165352/large.jpg,bbox
train,train/images/obs0558e30a-ba84-4a7a-ae88-638747a85ff7_photo486275438_000574.jpg,train/labels/obs0558e30a-ba84-4a7a-ae88-638747a85ff7_photo486275438_000574.txt,0558e30a-ba84-4a7a-ae88-638747a85ff7,486275438,0.5005,1,https://static.inaturalist.org/photos/486275438/large.jpg,bbox
train,train/images/obs892f3d72-15c4-453c-ab7c-92b598b50b50_photo495460152_000480.jpg,train/labels/obs892f3d72-15c4-453c-ab7c-92b598b50b50_photo495460152_000480.txt,892f3d72-15c4-453c-ab7c-92b598b50b50,495460152,0.5822,20,https://inaturalist-open-data.s3.amazonaws.com/photos/495460152/large.jpeg,bbox
train,train/images/obs32244001-2f96-4ef6-b3aa-00b9bbeaee37_photo593363214_000279.jpg,train/labels/obs32244001-2f96-4ef6-b3aa-00b9bbeaee37_photo593363214_000279.txt,32244001-2f96-4ef6-b3aa-00b9bbeaee37,593363214,0.7945,8,https://static.inaturalist.org/photos/593363214/large.jpg,bbox
train,train/images/obs90fadec0-80a7-45fb-9dd5-74c591523ca8_photo433334911_000751.jpg,train/labels/obs90fadec0-80a7-45fb-9dd5-74c591523ca8_photo433334911_000751.txt,90fadec0-80a7-45fb-9dd5-74c591523ca8,433334911,0.4200,1,https://static.inaturalist.org/photos/433334911/large.jpeg,bbox
train,train/images/obs9b6eb8c3-2285-4eba-bac6-1b87b12c3434_photo493576399_000503.jpg,train/labels/obs9b6eb8c3-2285-4eba-bac6-1b87b12c3434_photo493576399_000503.txt,9b6eb8c3-2285-4eba-bac6-1b87b12c3434,493576399,0.4712,1,https://inaturalist-open-data.s3.amazonaws.com/photos/493576399/large.jpg,bbox
train,train/images/obsa697cf15-9868-49d3-a81e-064e4514961f_photo369919319_000871.jpg,train/labels/obsa697cf15-9868-49d3-a81e-064e4514961f_photo369919319_000871.txt,a697cf15-9868-49d3-a81e-064e4514961f,369919319,0.7402,11,https://static.inaturalist.org/photos/369919319/large.jpg,bbox
train,train/images/obs037a389c-1815-4aad-80fc-946f467edbd1_photo452235970_000692.jpg,train/labels/obs037a389c-1815-4aad-80fc-946f467edbd1_photo452235970_000692.txt,037a389c-1815-4aad-80fc-946f467edbd1,452235970,0.5941,2,https://static.inaturalist.org/photos/452235970/large.jpeg,bbox
train,train/images/obs6f62c90f-842b-4769-829c-ceaf1d00dbd9_photo396459326_000784.jpg,train/labels/obs6f62c90f-842b-4769-829c-ceaf1d00dbd9_photo396459326_000784.txt,6f62c90f-842b-4769-829c-ceaf1d00dbd9,396459326,0.3961,8,https://inaturalist-open-data.s3.amazonaws.com/photos/396459326/large.jpeg,bbox
train,train/images/obse6e28e45-bfb9-4363-a4a5-47d241d011a4_photo503320673_000458.jpg,train/labels/obse6e28e45-bfb9-4363-a4a5-47d241d011a4_photo503320673_000458.txt,e6e28e45-bfb9-4363-a4a5-47d241d011a4,503320673,0.5321,1,https://inaturalist-open-data.s3.amazonaws.com/photos/503320673/large.jpg,bbox
train,train/images/obs277f66d0-cc27-4bd5-8dcd-1ea1e365d454_photo392827840_000803.jpg,train/labels/obs277f66d0-cc27-4bd5-8dcd-1ea1e365d454_photo392827840_000803.txt,277f66d0-cc27-4bd5-8dcd-1ea1e365d454,392827840,0.4587,1,https://inaturalist-open-data.s3.amazonaws.com/photos/392827840/large.jpg,bbox
train,train/images/obsd74607ea-e39f-495c-9164-2b1c2ebaecb7_photo397216316_000779.jpg,train/labels/obsd74607ea-e39f-495c-9164-2b1c2ebaecb7_photo397216316_000779.txt,d74607ea-e39f-495c-9164-2b1c2ebaecb7,397216316,0.7219,22,https://inaturalist-open-data.s3.amazonaws.com/photos/397216316/large.jpg,bbox
train,train/images/obs1ef9a386-2bbc-46a3-8142-5dda93aaa6e5_photo636021816_000135.jpg,train/labels/obs1ef9a386-2bbc-46a3-8142-5dda93aaa6e5_photo636021816_000135.txt,1ef9a386-2bbc-46a3-8142-5dda93aaa6e5,636021816,0.8773,1,https://inaturalist-open-data.s3.amazonaws.com/photos/636021816/large.jpg,bbox
train,train/images/obsc797608f-9ef3-421a-af24-e9a01ad2e59b_photo343846154_000910.jpg,train/labels/obsc797608f-9ef3-421a-af24-e9a01ad2e59b_photo343846154_000910.txt,c797608f-9ef3-421a-af24-e9a01ad2e59b,343846154,0.7958,15,https://static.inaturalist.org/photos/343846154/large.jpeg,bbox
train,train/images/obsea4b6b00-a21e-4e2a-919b-f01d41f258ef_photo486255334_000608.jpg,train/labels/obsea4b6b00-a21e-4e2a-919b-f01d41f258ef_photo486255334_000608.txt,ea4b6b00-a21e-4e2a-919b-f01d41f258ef,486255334,0.5553,1,https://static.inaturalist.org/photos/486255334/large.jpeg,bbox
train,train/images/obsb2644564-86a2-498d-8f32-3fdeb22f12d6_photo522878348_000421.jpg,train/labels/obsb2644564-86a2-498d-8f32-3fdeb22f12d6_photo522878348_000421.txt,b2644564-86a2-498d-8f32-3fdeb22f12d6,522878348,0.5356,11,https://inaturalist-open-data.s3.amazonaws.com/photos/522878348/large.jpg,bbox
train,train/images/obsaf80976e-e810-4aca-868d-d942b1f5f329_photo341631259_000922.jpg,train/labels/obsaf80976e-e810-4aca-868d-d942b1f5f329_photo341631259_000922.txt,af80976e-e810-4aca-868d-d942b1f5f329,341631259,0.3962,1,https://inaturalist-open-data.s3.amazonaws.com/photos/341631259/large.jpeg,bbox
train,train/images/obs815d2c34-7f91-4d44-9781-910ef5602f52_photo581585867_000313.jpg,train/labels/obs815d2c34-7f91-4d44-9781-910ef5602f52_photo581585867_000313.txt,815d2c34-7f91-4d44-9781-910ef5602f52,581585867,0.7527,18,https://inaturalist-open-data.s3.amazonaws.com/photos/581585867/large.jpg,bbox
train,train/images/obs6e9c3740-c59b-41fc-b884-c76282feb436_photo483376054_000613.jpg,train/labels/obs6e9c3740-c59b-41fc-b884-c76282feb436_photo483376054_000613.txt,6e9c3740-c59b-41fc-b884-c76282feb436,483376054,0.5329,3,https://static.inaturalist.org/photos/483376054/large.jpg,bbox
train,train/images/obs0558e30a-ba84-4a7a-ae88-638747a85ff7_photo486275446_000566.jpg,train/labels/obs0558e30a-ba84-4a7a-ae88-638747a85ff7_photo486275446_000566.txt,0558e30a-ba84-4a7a-ae88-638747a85ff7,486275446,0.3908,1,https://static.inaturalist.org/photos/486275446/large.jpg,bbox
train,train/images/obs0558e30a-ba84-4a7a-ae88-638747a85ff7_photo486275443_000575.jpg,train/labels/obs0558e30a-ba84-4a7a-ae88-638747a85ff7_photo486275443_000575.txt,0558e30a-ba84-4a7a-ae88-638747a85ff7,486275443,0.4003,3,https://static.inaturalist.org/photos/486275443/large.jpg,bbox
train,train/images/obs7be59279-37a5-4684-a976-a1b14968edee_photo385868168_000814.jpg,train/labels/obs7be59279-37a5-4684-a976-a1b14968edee_photo385868168_000814.txt,7be59279-37a5-4684-a976-a1b14968edee,385868168,0.7244,17,https://static.inaturalist.org/photos/385868168/large.jpg,bbox
train,train/images/obs4f4a3d51-9026-4cf5-bfe1-ea1b7f4de57a_photo492287506_000523.jpg,train/labels/obs4f4a3d51-9026-4cf5-bfe1-ea1b7f4de57a_photo492287506_000523.txt,4f4a3d51-9026-4cf5-bfe1-ea1b7f4de57a,492287506,0.2895,1,https://inaturalist-open-data.s3.amazonaws.com/photos/492287506/large.jpeg,bbox
train,train/images/obs732c73d7-3fe7-4d8a-a6eb-f758bfc95f92_photo549858291_000382.jpg,train/labels/obs732c73d7-3fe7-4d8a-a6eb-f758bfc95f92_photo549858291_000382.txt,732c73d7-3fe7-4d8a-a6eb-f758bfc95f92,549858291,0.7599,9,https://inaturalist-open-data.s3.amazonaws.com/photos/549858291/large.jpg,bbox
train,train/images/obs9bec2e09-4f33-4580-a542-43deae93e8c7_photo445481810_000723.jpg,train/labels/obs9bec2e09-4f33-4580-a542-43deae93e8c7_photo445481810_000723.txt,9bec2e09-4f33-4580-a542-43deae93e8c7,445481810,0.5541,2,https://inaturalist-open-data.s3.amazonaws.com/photos/445481810/large.jpeg,bbox
train,train/images/obs1ef9a386-2bbc-46a3-8142-5dda93aaa6e5_photo636024801_000129.jpg,train/labels/obs1ef9a386-2bbc-46a3-8142-5dda93aaa6e5_photo636024801_000129.txt,1ef9a386-2bbc-46a3-8142-5dda93aaa6e5,636024801,0.5872,1,https://inaturalist-open-data.s3.amazonaws.com/photos/636024801/large.jpg,bbox
train,train/images/obsea4b6b00-a21e-4e2a-919b-f01d41f258ef_photo486255210_000606.jpg,train/labels/obsea4b6b00-a21e-4e2a-919b-f01d41f258ef_photo486255210_000606.txt,ea4b6b00-a21e-4e2a-919b-f01d41f258ef,486255210,0.6968,1,https://static.inaturalist.org/photos/486255210/large.jpeg,bbox
train,train/images/obs1ef9a386-2bbc-46a3-8142-5dda93aaa6e5_photo636019242_000136.jpg,train/labels/obs1ef9a386-2bbc-46a3-8142-5dda93aaa6e5_photo636019242_000136.txt,1ef9a386-2bbc-46a3-8142-5dda93aaa6e5,636019242,0.7942,2,https://inaturalist-open-data.s3.amazonaws.com/photos/636019242/large.jpg,bbox
train,train/images/obs4f3e7d19-9c0c-4a49-8179-db3a330d4b79_photo600598218_000248.jpg,train/labels/obs4f3e7d19-9c0c-4a49-8179-db3a330d4b79_photo600598218_000248.txt,4f3e7d19-9c0c-4a49-8179-db3a330d4b79,600598218,0.8688,3,https://inaturalist-open-data.s3.amazonaws.com/photos/600598218/large.jpg,bbox
train,train/images/obsa697cf15-9868-49d3-a81e-064e4514961f_photo369919239_000873.jpg,train/labels/obsa697cf15-9868-49d3-a81e-064e4514961f_photo369919239_000873.txt,a697cf15-9868-49d3-a81e-064e4514961f,369919239,0.7968,26,https://static.inaturalist.org/photos/369919239/large.jpg,bbox
train,train/images/obse3c3e1ac-2a38-43af-b88c-3f3d6c221a42_photo494554395_000493.jpg,train/labels/obse3c3e1ac-2a38-43af-b88c-3f3d6c221a42_photo494554395_000493.txt,e3c3e1ac-2a38-43af-b88c-3f3d6c221a42,494554395,0.8808,6,https://inaturalist-open-data.s3.amazonaws.com/photos/494554395/large.jpeg,bbox
train,train/images/obs5f6ba436-c6b5-4d6d-85ef-44c892b34ab8_photo294646732_000963.jpg,train/labels/obs5f6ba436-c6b5-4d6d-85ef-44c892b34ab8_photo294646732_000963.txt,5f6ba436-c6b5-4d6d-85ef-44c892b34ab8,294646732,0.6562,2,https://inaturalist-open-data.s3.amazonaws.com/photos/294646732/large.jpg,bbox
train,train/images/obs769e0d78-a71e-4762-a2d5-b646989996b9_photo416925971_000759.jpg,train/labels/obs769e0d78-a71e-4762-a2d5-b646989996b9_photo416925971_000759.txt,769e0d78-a71e-4762-a2d5-b646989996b9,416925971,0.7043,3,https://inaturalist-open-data.s3.amazonaws.com/photos/416925971/large.jpg,bbox
train,train/images/obsc62ba4bd-7baa-4d99-9d1d-c792db69d28e_photo645974821_000076.jpg,train/labels/obsc62ba4bd-7baa-4d99-9d1d-c792db69d28e_photo645974821_000076.txt,c62ba4bd-7baa-4d99-9d1d-c792db69d28e,645974821,0.7159,9,https://static.inaturalist.org/photos/645974821/large.jpg,bbox
train,train/images/obsb2644564-86a2-498d-8f32-3fdeb22f12d6_photo522878390_000423.jpg,train/labels/obsb2644564-86a2-498d-8f32-3fdeb22f12d6_photo522878390_000423.txt,b2644564-86a2-498d-8f32-3fdeb22f12d6,522878390,0.2714,1,https://inaturalist-open-data.s3.amazonaws.com/photos/522878390/large.jpg,bbox
train,train/images/obsb81ed122-6fa3-4567-bac9-279cf53b835b_photo289108117_000973.jpg,train/labels/obsb81ed122-6fa3-4567-bac9-279cf53b835b_photo289108117_000973.txt,b81ed122-6fa3-4567-bac9-279cf53b835b,289108117,0.7542,8,https://static.inaturalist.org/photos/289108117/large.jpeg,bbox
train,train/images/obsaf0e833b-1eb0-4d59-8be6-ae5a340b036f_photo564120421_000358.jpg,train/labels/obsaf0e833b-1eb0-4d59-8be6-ae5a340b036f_photo564120421_000358.txt,af0e833b-1eb0-4d59-8be6-ae5a340b036f,564120421,0.7869,11,https://static.inaturalist.org/photos/564120421/large.jpg,bbox
train,train/images/obsb111a312-7454-4da9-aadf-de952e956adb_photo441522423_000740.jpg,train/labels/obsb111a312-7454-4da9-aadf-de952e956adb_photo441522423_000740.txt,b111a312-7454-4da9-aadf-de952e956adb,441522423,0.9086,1,https://inaturalist-open-data.s3.amazonaws.com/photos/441522423/large.jpeg,bbox
train,train/images/obs0558e30a-ba84-4a7a-ae88-638747a85ff7_photo486270699_000555.jpg,train/labels/obs0558e30a-ba84-4a7a-ae88-638747a85ff7_photo486270699_000555.txt,0558e30a-ba84-4a7a-ae88-638747a85ff7,486270699,0.6528,4,https://static.inaturalist.org/photos/486270699/large.jpeg,bbox
train,train/images/obs1e6b95ce-948a-4fdb-b821-fb065e1da9b6_photo449083143_000703.jpg,train/labels/obs1e6b95ce-948a-4fdb-b821-fb065e1da9b6_photo449083143_000703.txt,1e6b95ce-948a-4fdb-b821-fb065e1da9b6,449083143,0.3293,1,https://static.inaturalist.org/photos/449083143/large.jpeg,bbox
train,train/images/obs439a403b-3bec-4e96-81fb-e4dd3acc639f_photo275833660_000984.jpg,train/labels/obs439a403b-3bec-4e96-81fb-e4dd3acc639f_photo275833660_000984.txt,439a403b-3bec-4e96-81fb-e4dd3acc639f,275833660,0.2667,1,https://inaturalist-open-data.s3.amazonaws.com/photos/275833660/large.jpg,bbox
train,train/images/obsc91094ed-856c-4d23-a585-bb8dd8d6161d_photo458427409_000669.jpg,train/labels/obsc91094ed-856c-4d23-a585-bb8dd8d6161d_photo458427409_000669.txt,c91094ed-856c-4d23-a585-bb8dd8d6161d,458427409,0.9351,5,https://inaturalist-open-data.s3.amazonaws.com/photos/458427409/large.jpg,bbox
train,train/images/obsa74b56ea-f6eb-4d2a-8663-c2cabe2a9f8e_photo621132648_000191.jpg,train/labels/obsa74b56ea-f6eb-4d2a-8663-c2cabe2a9f8e_photo621132648_000191.txt,a74b56ea-f6eb-4d2a-8663-c2cabe2a9f8e,621132648,0.4183,2,https://static.inaturalist.org/photos/621132648/large.jpg,bbox
train,train/images/obs65fddee0-ffe0-48ff-a149-33681c281aec_photo643534510_000097.jpg,train/labels/obs65fddee0-ffe0-48ff-a149-33681c281aec_photo643534510_000097.txt,65fddee0-ffe0-48ff-a149-33681c281aec,643534510,0.7792,9,https://inaturalist-open-data.s3.amazonaws.com/photos/643534510/large.jpg,bbox
train,train/images/obs3026be23-2106-4737-8cdb-b6fa09ed11cb_photo568421510_000356.jpg,train/labels/obs3026be23-2106-4737-8cdb-b6fa09ed11cb_photo568421510_000356.txt,3026be23-2106-4737-8cdb-b6fa09ed11cb,568421510,0.3175,1,https://inaturalist-open-data.s3.amazonaws.com/photos/568421510/large.jpg,bbox
train,train/images/obs81248232-03d6-4403-a255-038d35f12193_photo596685922_000269.jpg,train/labels/obs81248232-03d6-4403-a255-038d35f12193_photo596685922_000269.txt,81248232-03d6-4403-a255-038d35f12193,596685922,0.3189,1,https://inaturalist-open-data.s3.amazonaws.com/photos/596685922/large.jpg,bbox
train,train/images/obs7572c3b4-d2f9-45ed-b322-41e486a83ac1_photo508563933_000447.jpg,train/labels/obs7572c3b4-d2f9-45ed-b322-41e486a83ac1_photo508563933_000447.txt,7572c3b4-d2f9-45ed-b322-41e486a83ac1,508563933,0.3560,1,https://inaturalist-open-data.s3.amazonaws.com/photos/508563933/large.jpg,bbox
train,train/images/obs5e3ec2c6-7211-49f2-94ae-abbbff21b307_photo505448590_000457.jpg,train/labels/obs5e3ec2c6-7211-49f2-94ae-abbbff21b307_photo505448590_000457.txt,5e3ec2c6-7211-49f2-94ae-abbbff21b307,505448590,0.8089,5,https://static.inaturalist.org/photos/505448590/large.jpg,bbox
train,train/images/obse6b82bae-3b9f-4c98-ba4b-dcaf9b726a62_photo615801713_000185.jpg,train/labels/obse6b82bae-3b9f-4c98-ba4b-dcaf9b726a62_photo615801713_000185.txt,e6b82bae-3b9f-4c98-ba4b-dcaf9b726a62,615801713,0.6089,2,https://inaturalist-open-data.s3.amazonaws.com/photos/615801713/large.jpg,bbox
train,train/images/obs5e3ec2c6-7211-49f2-94ae-abbbff21b307_photo505448538_000456.jpg,train/labels/obs5e3ec2c6-7211-49f2-94ae-abbbff21b307_photo505448538_000456.txt,5e3ec2c6-7211-49f2-94ae-abbbff21b307,505448538,0.7417,4,https://static.inaturalist.org/photos/505448538/large.jpg,bbox
train,train/images/obs0558e30a-ba84-4a7a-ae88-638747a85ff7_photo486270657_000551.jpg,train/labels/obs0558e30a-ba84-4a7a-ae88-638747a85ff7_photo486270657_000551.txt,0558e30a-ba84-4a7a-ae88-638747a85ff7,486270657,0.7766,6,https://static.inaturalist.org/photos/486270657/large.jpeg,bbox
train,train/images/obs40ea683a-7dab-40ff-b8c2-ce860e1ca013_photo373759118_000854.jpg,train/labels/obs40ea683a-7dab-40ff-b8c2-ce860e1ca013_photo373759118_000854.txt,40ea683a-7dab-40ff-b8c2-ce860e1ca013,373759118,0.5623,1,https://inaturalist-open-data.s3.amazonaws.com/photos/373759118/large.jpg,bbox
train,train/images/obs4ba24d15-6fe1-4542-a235-d871662336ac_photo382392204_000823.jpg,train/labels/obs4ba24d15-6fe1-4542-a235-d871662336ac_photo382392204_000823.txt,4ba24d15-6fe1-4542-a235-d871662336ac,382392204,0.9182,2,https://inaturalist-open-data.s3.amazonaws.com/photos/382392204/large.jpeg,bbox
train,train/images/obs5ee6aa48-db40-4ad8-954c-df6b03b4523f_photo636025971_000127.jpg,train/labels/obs5ee6aa48-db40-4ad8-954c-df6b03b4523f_photo636025971_000127.txt,5ee6aa48-db40-4ad8-954c-df6b03b4523f,636025971,0.5991,7,https://inaturalist-open-data.s3.amazonaws.com/photos/636025971/large.jpg,bbox
train,train/images/obsb31dbfea-43ab-47e7-be25-01a3bd6f089f_photo331410566_000936.jpg,train/labels/obsb31dbfea-43ab-47e7-be25-01a3bd6f089f_photo331410566_000936.txt,b31dbfea-43ab-47e7-be25-01a3bd6f089f,331410566,0.6959,32,https://inaturalist-open-data.s3.amazonaws.com/photos/331410566/large.jpg,bbox
train,train/images/obs6bb0a305-2158-4026-81c7-1dbfe9074afe_photo269566807_000998.jpg,train/labels/obs6bb0a305-2158-4026-81c7-1dbfe9074afe_photo269566807_000998.txt,6bb0a305-2158-4026-81c7-1dbfe9074afe,269566807,0.9518,1,https://inaturalist-open-data.s3.amazonaws.com/photos/269566807/large.jpg,bbox
train,train/images/obs58c345a8-4c46-430f-a657-0a363816ee69_photo531146574_000399.jpg,train/labels/obs58c345a8-4c46-430f-a657-0a363816ee69_photo531146574_000399.txt,58c345a8-4c46-430f-a657-0a363816ee69,531146574,0.5577,4,https://inaturalist-open-data.s3.amazonaws.com/photos/531146574/large.jpg,bbox
train,train/images/obsb10168c8-e718-48f5-8c3a-0b352b702f4c_photo590759879_000293.jpg,train/labels/obsb10168c8-e718-48f5-8c3a-0b352b702f4c_photo590759879_000293.txt,b10168c8-e718-48f5-8c3a-0b352b702f4c,590759879,0.4132,10,https://inaturalist-open-data.s3.amazonaws.com/photos/590759879/large.jpg,bbox
val,val/images/obs0863f3bc-7a87-48ed-a9fd-555dba05257f_photo390745641_000808.jpg,val/labels/obs0863f3bc-7a87-48ed-a9fd-555dba05257f_photo390745641_000808.txt,0863f3bc-7a87-48ed-a9fd-555dba05257f,390745641,0.2595,1,https://inaturalist-open-data.s3.amazonaws.com/photos/390745641/large.jpeg,bbox
val,val/images/obsae9fc2ae-c1a2-47fb-b80d-78de0d1910d6_photo643535012_000095.jpg,val/labels/obsae9fc2ae-c1a2-47fb-b80d-78de0d1910d6_photo643535012_000095.txt,ae9fc2ae-c1a2-47fb-b80d-78de0d1910d6,643535012,0.4395,1,https://inaturalist-open-data.s3.amazonaws.com/photos/643535012/large.jpg,bbox
val,val/images/obsdfa57427-0df6-4fd3-8fee-6bd874844add_photo601193786_000242.jpg,val/labels/obsdfa57427-0df6-4fd3-8fee-6bd874844add_photo601193786_000242.txt,dfa57427-0df6-4fd3-8fee-6bd874844add,601193786,0.8229,19,https://inaturalist-open-data.s3.amazonaws.com/photos/601193786/large.jpg,bbox
val,val/images/obs9bec2e09-4f33-4580-a542-43deae93e8c7_photo445481825_000727.jpg,val/labels/obs9bec2e09-4f33-4580-a542-43deae93e8c7_photo445481825_000727.txt,9bec2e09-4f33-4580-a542-43deae93e8c7,445481825,0.7929,6,https://inaturalist-open-data.s3.amazonaws.com/photos/445481825/large.jpeg,bbox
val,val/images/obsd1724e6c-1e43-4497-8b0f-80b17b9750e0_photo506628634_000450.jpg,val/labels/obsd1724e6c-1e43-4497-8b0f-80b17b9750e0_photo506628634_000450.txt,d1724e6c-1e43-4497-8b0f-80b17b9750e0,506628634,0.4992,10,https://inaturalist-open-data.s3.amazonaws.com/photos/506628634/large.jpg,bbox
val,val/images/obs65d80917-7b03-4f45-9624-2d98d2651bcb_photo395323681_000786.jpg,val/labels/obs65d80917-7b03-4f45-9624-2d98d2651bcb_photo395323681_000786.txt,65d80917-7b03-4f45-9624-2d98d2651bcb,395323681,0.6829,1,https://static.inaturalist.org/photos/395323681/large.jpg,bbox
val,val/images/obs56ff4912-b3db-4515-969f-53137ec8380c_photo395218811_000796.jpg,val/labels/obs56ff4912-b3db-4515-969f-53137ec8380c_photo395218811_000796.txt,56ff4912-b3db-4515-969f-53137ec8380c,395218811,0.4500,2,https://inaturalist-open-data.s3.amazonaws.com/photos/395218811/large.jpeg,bbox
val,val/images/obsf777f769-2fbd-47d6-9c89-87299b227e19_photo530051806_000400.jpg,val/labels/obsf777f769-2fbd-47d6-9c89-87299b227e19_photo530051806_000400.txt,f777f769-2fbd-47d6-9c89-87299b227e19,530051806,0.5660,8,https://inaturalist-open-data.s3.amazonaws.com/photos/530051806/large.jpg,bbox
val,val/images/obsb8e742ed-8603-43f6-a9a4-cb39e1ad9cbc_photo449619382_000699.jpg,val/labels/obsb8e742ed-8603-43f6-a9a4-cb39e1ad9cbc_photo449619382_000699.txt,b8e742ed-8603-43f6-a9a4-cb39e1ad9cbc,449619382,0.2763,1,https://inaturalist-open-data.s3.amazonaws.com/photos/449619382/large.jpeg,bbox
val,val/images/obsbc50b1dc-2f4e-4ec9-bf62-6cebbef0b5e1_photo639904855_000113.jpg,val/labels/obsbc50b1dc-2f4e-4ec9-bf62-6cebbef0b5e1_photo639904855_000113.txt,bc50b1dc-2f4e-4ec9-bf62-6cebbef0b5e1,639904855,0.6444,6,https://inaturalist-open-data.s3.amazonaws.com/photos/639904855/large.jpg,bbox
